rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,set,match_id,rally_id
10,9,0:11:43,17596.0,7,3,CHOU Tien Chen,3,網前球,0,0,2.0,8,618.0,387.0,1.0,7,165.26378415000906,447.4367699288102,掛網,對手掛網,A,,8.0,-0.18007320039263333,-0.6056857789252333,8.0,0.03444112232838674,1.0210364013816946,0,1,1,9
11,1,0:11:59,17990.0,7,4,Kento MOMOTA,1,發短球,0,1,2.0,7,,,1.0,8,203.16322327389238,293.1330811256627,,,,,8.0,-0.08105413424975855,0.8426496358057639,8.0,0.7298288608688356,-0.8090869757587921,0,1,1,10
11,2,0:12:00,18001.0,7,4,CHOU Tien Chen,2,推撲球,0,1,2.0,8,684.0,366.0,1.0,8,111.32864812157433,737.9202384837325,,,,,8.0,0.3468361333680039,-0.6148058864359885,8.0,-0.007831265587131427,1.0129583156605448,0,1,1,10
11,3,0:12:01,18032.0,7,4,Kento MOMOTA,2,切球,0,0,1.0,8,505.0,616.0,2.0,8,106.43231398334719,296.76104235881877,,,,,9.0,-0.7183533339442872,1.552741737906567,8.0,-0.1465031034792048,-0.871850084266755,0,1,1,10
11,4,0:12:01,18048.0,7,4,CHOU Tien Chen,2,接殺防守,0,0,2.0,8,525.0,368.0,1.0,8,112.9489627144454,607.438958243596,,,,,8.0,-0.534520276499092,-0.779258811094226,8.0,-0.3072214328087243,1.3031306105795515,0,1,1,10
11,5,0:12:03,18075.0,7,4,Kento MOMOTA,2,網前球,0,0,1.0,8,518.0,529.0,2.0,5,97.25753025976539,358.72745813483556,,,,,8.0,-0.7290589046174037,0.7653158191487966,8.0,-0.3545432493959075,-0.8965551230335794,0,1,1,10
11,6,0:12:04,18100.0,7,4,CHOU Tien Chen,2,網前球,0,0,1.0,5,506.0,396.0,2.0,2,102.01258932260117,510.98025940296134,,,,,7.0,-0.7747246250733668,-0.4526322766918452,8.0,-0.4113013752309148,0.9151908235939873,0,1,1,10
11,7,0:12:04,18121.0,7,4,Kento MOMOTA,2,挑球,0,0,2.0,2,504.0,473.0,1.0,3,100.41865187516503,190.64715756327064,,,,,7.0,-0.7933174115263828,0.5935950718876241,8.0,-0.3781639301582554,-0.709060570266684,0,1,1,10
11,8,00:12:06,18160.0,7,4,CHOU Tien Chen,2,長球,0,0,2.0,3,521.0,324.0,1.0,3,102.06038652737236,772.983002470422,,,,,3.0,-0.9162887727502814,-1.4261582461105011,8.0,-0.15777736559205208,1.1143734712936162,0,1,1,10
11,9,0:12:07,18197.0,7,4,Kento MOMOTA,2,切球,0,0,1.0,4,482.0,642.0,2.0,5,91.37608066502152,285.1057180737321,,,,,9.0,-0.7035670779643649,1.5942736152100885,8.0,-0.1772959032370914,-0.9679492664646254,0,1,1,10
11,10,0:12:08,18213.0,7,4,CHOU Tien Chen,2,推撲球,0,0,2.0,5,501.0,363.0,1.0,4,95.12593907469574,763.6282216836499,,,,,8.0,-0.6217839617515413,-0.8976846810832638,8.0,-0.27842481481095976,1.2884039999064474,0,1,1,10
11,11,0:12:09,18246.0,7,4,Kento MOMOTA,2,切球,0,0,1.0,4,468.0,635.0,2.0,5,86.38352335510943,282.7387016776284,,,,,4.0,-0.9643479481106755,1.5310195371422513,8.0,-0.2071899884096046,-0.9680764299944347,0,1,1,10
11,12,0:12:10,18266.0,7,4,CHOU Tien Chen,2,接殺防守,0,0,1.0,5,493.0,362.0,2.0,2,103.30895868022832,584.2644240784018,,,,,8.0,-0.6804492536409088,-0.8860036526826386,8.0,-0.3717837886455428,1.2955051831977489,0,1,1,10
11,13,0:12:11,18286.0,7,4,Kento MOMOTA,2,網前球,0,0,1.0,2,501.0,515.0,2.0,8,105.21185033371944,350.1778084353039,,,,,6.0,-0.9096855853424116,0.8889853762475243,8.0,-0.2664760879719333,-0.9441683702857562,0,1,1,10
11,14,0:12:12,18308.0,7,4,CHOU Tien Chen,2,推撲球,0,0,2.0,8,520.0,392.0,1.0,8,104.24221757410999,748.8487255957565,,,,,7.0,-0.8395424280391669,-0.4638431448370722,8.0,-0.39674464259964004,0.9717128550623144,0,1,1,10
11,15,0:12:13,18331.0,7,4,Kento MOMOTA,2,切球,0,0,2.0,8,489.0,624.0,1.0,8,114.1416379987646,289.9500839949842,,,,,8.0,-0.6911547071244791,1.4685356238867087,8.0,-0.2803192238061359,-0.8962413970864889,0,1,1,10
11,16,0:12:14,18350.0,7,4,CHOU Tien Chen,2,平球,0,0,2.0,8,538.0,365.0,1.0,8,212.2030453119851,675.3970344335831,,,,,8.0,-0.45846382803191427,-0.8969943687049868,8.0,-0.20275505366866856,1.2663240184061095,0,1,1,10
11,17,0:12:14,18364.0,7,4,Kento MOMOTA,2,接殺防守,0,1,1.0,8,715.0,572.0,2.0,7,236.29278035828673,374.96494924028997,,,,,8.0,0.18844765567375185,1.1310386142204536,8.0,-0.035459283282837255,-0.859510518723579,0,1,1,10
11,18,0:12:15,18382.0,7,4,CHOU Tien Chen,2,推撲球,0,1,2.0,7,743.0,403.0,1.0,9,107.27011546031699,765.0580658361754,,,,,8.0,0.6628106784405933,-0.5909516308795867,8.0,0.4185859090531383,1.0696434669785209,0,1,1,10
11,19,0:12:16,18415.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,9,494.0,636.0,1.0,9,231.1990925934732,186.9156061672423,,,,,4.0,-0.8791492587855669,1.5313020174155039,8.0,-0.12463496506213494,-0.9195192509110323,0,1,1,10
11,20,0:12:17,18442.0,7,4,CHOU Tien Chen,2,長球,1,0,2.0,9,725.0,322.0,1.0,8,240.32863383173714,738.9353547599598,,,,,8.0,0.40105716273245695,-1.2133617382621744,8.0,-0.09686372343094193,1.3112377870351317,0,1,1,10
11,21,0:12:18,18468.0,7,4,Kento MOMOTA,2,殺球,1,0,1.0,8,778.0,616.0,2.0,8,233.03990926925363,272.53743044824336,,,,,3.0,0.9678384326719344,1.606643255632953,8.0,0.202189511217357,-1.2142261743714085,0,1,1,10
11,22,0:12:19,18486.0,7,4,CHOU Tien Chen,2,網前球,0,1,1.0,8,732.0,357.0,2.0,7,128.9730848200927,571.0012768408056,,,,,8.0,0.697679251650372,-0.9763452557608003,8.0,0.6571446440747517,1.3651534173378082,0,1,1,10
11,23,0:12:20,18508.0,7,4,Kento MOMOTA,2,接殺防守,0,0,1.0,7,551.0,507.0,2.0,8,158.4595217676103,350.6912210001158,,,,,8.0,-0.22716526063547418,0.9401360293358424,8.0,0.11528945768356272,-1.03985440082806,0,1,1,10
11,24,0:12:21,18528.0,7,4,CHOU Tien Chen,2,挑球,0,1,2.0,8,610.0,392.0,1.0,6,95.85837831267524,750.1452569464078,,,,,8.0,-0.2810626334994127,-0.6061016458975645,8.0,-0.044106666084493755,0.9729562608725164,0,1,1,10
11,25,0:12:22,18560.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,6,471.0,625.0,1.0,3,102.96115178470097,170.15992694535913,,,,,9.0,-0.534128146374121,1.6017024240033286,8.0,-0.13940840404489985,-0.9075999696013474,0,1,1,10
11,26,0:12:23,18592.0,7,4,CHOU Tien Chen,2,長球,0,0,2.0,3,526.0,316.0,1.0,6,94.25505513569021,755.5569418348523,,,,,8.0,-0.8625516728574122,-1.334347220010591,8.0,-0.16917790387489168,1.1528885240571867,0,1,1,10
11,27,0:12:25,18629.0,7,4,Kento MOMOTA,2,切球,0,0,1.0,6,467.0,629.0,2.0,5,90.23495124586817,345.6909595873537,,,,,9.0,-0.6911738577883025,1.6080451753713294,8.0,-0.13245603236608494,-0.9677585265164629,0,1,1,10
11,28,0:12:26,18651.0,7,4,CHOU Tien Chen,2,網前球,0,0,1.0,5,495.0,390.0,2.0,7,123.98760713350298,541.5812231707561,,,,,8.0,-0.8272167031386821,-0.7688242009137571,8.0,-0.4075244064257542,1.2805311791920644,0,1,1,10
11,29,0:12:27,18676.0,7,4,Kento MOMOTA,2,挑球,0,0,2.0,7,543.0,490.0,1.0,9,243.2114471666252,192.12809711098515,,,,,7.0,-0.7756935568631369,0.5761371324038352,8.0,-0.4630222496001389,-0.8258561741086714,0,1,1,10
11,30,0:12:28,18716.0,7,4,CHOU Tien Chen,2,長球,1,0,2.0,9,744.0,324.0,1.0,6,97.99441030752959,755.5860634081911,,,,,9.0,0.8208677570232804,-1.392166642940763,8.0,0.17178760284775382,1.0844189161338555,0,1,1,10
11,31,0:12:29,18746.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,6,475.0,629.0,1.0,5,103.16486788838864,215.76312476470503,,,,,8.0,-0.5128828796961188,1.4833042792464564,8.0,0.017312094056935082,-1.0157756995766387,0,1,1,10
11,32,0:12:31,18777.0,7,4,CHOU Tien Chen,2,殺球,0,0,1.0,5,524.0,334.0,2.0,8,238.44246910183858,623.0083956491559,,,,,3.0,-0.9453314559620369,-1.399963642883914,8.0,-0.19783261148951542,1.2137400293438827,0,1,1,10
11,33,0:12:31,18797.0,7,4,Kento MOMOTA,2,接殺防守,0,1,1.0,8,764.0,538.0,2.0,8,238.22037821022204,336.1860450914597,,,,,8.0,0.7482158949760955,0.9516506536086666,9.0,-0.548921034664529,-1.4113572949442306,0,1,1,10
11,34,0:12:32,18823.0,7,4,CHOU Tien Chen,2,挑球,0,1,2.0,8,744.0,385.0,1.0,4,92.26679701842846,762.2678947867992,,,,,8.0,0.7474268247375573,-0.5681534714147446,8.0,0.45748703049631023,1.0225204808933928,0,1,1,10
11,35,0:12:34,18854.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,4,462.0,634.0,1.0,3,89.0837038938977,195.59611344819348,,,,,9.0,-0.4005871316766854,1.5676675671476705,8.0,0.016153983511983938,-0.8356329366913844,0,1,1,10
11,36,0:12:35,18888.0,7,4,CHOU Tien Chen,2,長球,0,0,2.0,3,503.0,326.0,1.0,4,101.87873398820395,769.0094608700759,,,,,5.0,-1.0196653765997055,-1.361044369618244,8.0,-0.15170478834070808,1.1221341197507357,0,1,1,10
11,37,0:12:37,18925.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,4,482.0,639.0,1.0,5,101.89879791706437,215.75013928117235,,,,,4.0,-0.9483409512611257,1.6208839527287573,8.0,-0.3441184899409487,-1.0541150970558466,0,1,1,10
11,38,0:12:38,18962.0,7,4,CHOU Tien Chen,2,長球,0,0,2.0,5,522.0,334.0,1.0,4,96.05092506518493,782.1244764140316,,,,,9.0,-0.788729778520564,-1.386159313707908,8.0,-0.1695103816881892,1.1297975663802664,0,1,1,10
11,39,0:12:39,18990.0,7,4,Kento MOMOTA,2,長球,0,0,2.0,4,468.0,649.0,1.0,3,92.89575946464876,177.79460363271224,,,,,9.0,-0.6210611216411763,1.5669394509313144,8.0,-0.14152875572148138,-1.1526384275370278,0,1,1,10
11,40,0:12:41,19025.0,7,4,CHOU Tien Chen,2,長球,0,0,2.0,3,510.0,319.0,1.0,4,84.1962009550947,767.5440196621444,,,,,9.0,-0.8509347081240561,-1.38643361549959,8.0,-0.25920938968372953,1.1217610876062707,0,1,1,10
11,41,0:12:42,19062.0,7,4,Kento MOMOTA,3,切球,0,0,1.0,4,444.0,638.0,2.0,10,44.26385961101231,340.88383995903445,出界,對手出界,B,,9.0,-0.7555771070768686,1.6419517847346825,8.0,-0.21524085836971754,-1.0045619393571357,0,1,1,10
12,1,0:13:03,19583.0,7,5,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,1.0,7,210.21453071671263,591.8403337880748,,,,,8.0,-0.013273878568767133,-0.859417043740275,8.0,0.5382985549051855,0.9022919045683432,0,1,1,11
12,2,0:13:03,19589.0,7,5,Kento MOMOTA,2,挑球,0,1,2.0,7,707.0,519.0,1.0,3,102.08974673040613,183.01879925945653,,,,,8.0,0.5276300361483497,0.7866191559871982,8.0,-0.005521177097179128,-0.9430606842807551,0,1,1,11
12,3,0:13:04,19619.0,7,5,CHOU Tien Chen,2,長球,0,0,2.0,3,524.0,321.0,1.0,8,113.00691809841729,744.8167247542892,,,,,8.0,-0.554875950026405,-1.3720479439498974,8.0,-0.11636638099560268,1.0599350422644598,0,1,1,11
12,4,0:13:06,19654.0,7,5,Kento MOMOTA,2,殺球,0,0,1.0,8,508.0,621.0,2.0,8,107.45090070123081,271.281181938174,,,,,9.0,-0.6222922841011447,1.7030545999405142,8.0,-0.10318375829411837,-1.0901344016612697,0,1,1,11
12,5,0:13:06,19668.0,7,5,CHOU Tien Chen,2,接殺防守,0,0,1.0,8,528.0,357.0,2.0,7,111.274938380936,574.2396187485347,,,,,8.0,-0.2744541311094342,-0.9683625583628382,8.0,-0.5002540693357358,1.5045120189493424,0,1,1,11
12,6,0:13:07,19692.0,7,5,Kento MOMOTA,2,挑球,0,0,2.0,7,517.0,509.0,1.0,9,234.25236322218376,192.0351802260854,,,,,8.0,-0.6916811477280895,0.7654504900543072,8.0,-0.6811780616788669,-0.897935724732584,0,1,1,11
12,7,0:13:08,19724.0,7,5,CHOU Tien Chen,2,長球,0,1,2.0,9,730.0,324.0,1.0,9,119.20084302250046,774.4344313773064,,,,,8.0,0.36429575921190555,-1.2517253945053997,8.0,0.2809957885877362,1.0534683567499343,0,1,1,11
12,8,0:13:10,19751.0,7,5,Kento MOMOTA,2,平球,0,0,2.0,9,519.0,643.0,1.0,8,141.2555494132909,266.91492044665034,,,,,8.0,-0.1938604316524009,1.4345451661054913,8.0,0.08566831465470155,-1.0769435768213678,0,1,1,11
12,9,0:13:10,19768.0,7,5,CHOU Tien Chen,2,平球,0,0,2.0,8,583.0,355.0,1.0,8,213.38499026145467,667.8806855641618,,,,,8.0,-0.2929168796833864,-0.8016413259605057,8.0,-0.09712125689997066,1.26668483930683,0,1,1,11
12,10,0:13:11,19780.0,7,5,Kento MOMOTA,2,接殺防守,0,1,1.0,8,717.0,567.0,2.0,8,230.34085274869653,340.4983882617964,,,,,8.0,0.08780345916763145,1.0841262745176923,8.0,0.0013392088346031775,-0.8239058290214875,0,1,1,11
12,11,0:13:12,19800.0,7,5,CHOU Tien Chen,2,挑球,0,1,2.0,8,731.0,387.0,1.0,8,125.10091152179011,755.7971650358236,,,,,8.0,0.5893371084701572,-0.6820760963792258,8.0,0.2268085144313164,1.0532789050485558,0,1,1,11
12,12,0:13:13,19834.0,7,5,Kento MOMOTA,2,切球,0,0,1.0,8,533.0,629.0,2.0,6,255.20955547478127,342.9261683785864,,,,,9.0,-0.6077897158671944,1.5945889288128559,8.0,-0.087356095266912,-0.8954257913608025,0,1,1,11
12,13,0:13:14,19858.0,7,5,CHOU Tien Chen,2,網前球,0,1,1.0,6,773.0,388.0,2.0,7,239.30834147258628,508.557812936407,,,,,8.0,0.647300788467388,-0.7859948896204324,8.0,0.002636310243958536,1.2670255883505235,0,1,1,11
12,14,0:13:15,19885.0,7,5,Kento MOMOTA,2,挑球,0,1,2.0,7,757.0,471.0,1.0,3,94.01101602788886,190.58070238033082,,,,,7.0,0.7311841556192684,0.5198284922766044,8.0,0.47966522519041044,-0.8101365738437698,0,1,1,11
12,15,0:13:17,19930.0,7,5,CHOU Tien Chen,2,長球,0,0,2.0,3,511.0,324.0,1.0,4,100.17783424116985,762.3292615155036,,,,,9.0,-0.7498531710986982,-1.3859878815860764,8.0,-0.06816406139145115,1.0913800483695961,0,1,1,11
12,16,0:13:18,19969.0,7,5,Kento MOMOTA,2,長球,0,0,2.0,4,479.0,634.0,1.0,9,240.095960558831,189.55503224929868,,,,,4.0,-1.038192018437322,1.6205890730459867,8.0,-0.2150479948662255,-0.9923823537538254,0,1,1,11
12,17,0:13:19,19999.0,7,5,CHOU Tien Chen,2,殺球,1,0,1.0,9,739.0,323.0,2.0,8,240.04778433100049,645.0940758646383,,,,,6.0,0.9985774534212207,-1.300313839243053,8.0,0.008611078905291293,1.2520871424910969,0,1,1,11
12,18,0:13:20,20016.0,7,5,Kento MOMOTA,2,網前球,0,1,1.0,8,769.0,552.0,2.0,7,138.08698576008732,369.7925606970159,,,,,8.0,0.4916304545437208,1.1474934139619861,8.0,0.6619009444181247,-1.340634560029902,0,1,1,11
12,19,0:13:21,20042.0,7,5,CHOU Tien Chen,2,推撲球,0,0,2.0,7,575.0,401.0,1.0,4,98.8890512926872,774.2779814388807,,,,,8.0,-0.24499410058723886,-0.605953118362384,8.0,-0.05018197942510483,1.0836454661175903,0,1,1,11
12,20,0:13:22,20069.0,7,5,Kento MOMOTA,2,長球,0,0,2.0,4,475.0,643.0,1.0,3,97.94439413223503,193.15772697814464,,,,,9.0,-0.4710158630743238,1.5186570677067006,8.0,-0.09498567771099709,-0.9434404379130665,0,1,1,11
12,21,0:13:24,20100.0,7,5,CHOU Tien Chen,2,長球,0,0,2.0,3,517.0,325.0,1.0,3,265.379316661849,768.9450529110584,,,,,5.0,-0.9146382259398691,-1.3086944751356735,8.0,-0.18677492893253012,1.1681497988479546,0,1,1,11
12,22,0:13:25,20131.0,7,5,Kento MOMOTA,2,長球,1,0,2.0,3,835.0,638.0,1.0,4,271.0893201553372,184.77744434133214,,,,,9.0,0.8674375712509858,1.6472658738667245,8.0,0.06275009586055473,-1.0523713185134493,0,1,1,11
12,23,0:13:26,20169.0,7,5,CHOU Tien Chen,2,殺球,1,0,1.0,4,787.0,321.0,2.0,8,242.2135682015084,652.8529851076446,,,,,6.0,1.4860028846897673,-1.3110922298579655,8.0,0.3757609128006516,1.200560451710882,0,1,1,11
12,24,0:13:27,20187.0,7,5,Kento MOMOTA,2,網前球,0,1,1.0,8,774.0,557.0,2.0,7,118.46344609143078,380.1610541292339,,,,,8.0,0.4325489212015992,1.1395940671152018,4.0,1.0009640009694327,-1.404507588405788,0,1,1,11
12,25,0:13:28,20212.0,7,5,CHOU Tien Chen,2,推撲球,0,0,2.0,7,541.0,406.0,1.0,8,114.25205046477437,753.0056374433979,,,,,8.0,-0.021326816366386833,-0.6276403733831684,8.0,0.12526998308682,1.0134256415782072,0,1,1,11
12,26,0:13:29,20248.0,7,5,Kento MOMOTA,2,切球,0,0,1.0,8,510.0,627.0,2.0,2,254.17661943746862,366.6489642891455,,,,,9.0,-0.5588724586660812,1.5671448292346362,8.0,-0.16182808500242837,-0.919676790612353,0,1,1,11
12,27,0:13:30,20271.0,7,5,CHOU Tien Chen,2,推撲球,0,1,2.0,2,773.0,399.0,1.0,3,252.45360453075625,759.4847157892411,,,,,8.0,0.5719893907777239,-0.6365319516151265,8.0,0.008611078905291293,1.2520871424910969,0,1,1,11
12,28,0:13:31,20298.0,7,5,Kento MOMOTA,2,切球,0,1,1.0,3,806.0,631.0,2.0,6,252.46706342656356,351.5976390983175,,,,,8.0,0.6981108193241921,1.4231905411182997,8.0,0.4919917870149443,-0.9049283717163054,0,1,1,11
12,29,0:13:32,20320.0,7,5,CHOU Tien Chen,2,推撲球,0,1,2.0,6,769.0,392.0,1.0,4,96.32328895167419,759.6159769076639,,,,,8.0,0.7822809039457644,-0.8206258285589799,8.0,0.3235580531210654,1.1775501512569988,0,1,1,11
12,30,0:13:33,20349.0,7,5,Kento MOMOTA,2,切球,0,0,1.0,4,471.0,632.0,2.0,5,85.21400446878131,325.85657482817845,,,,,8.0,-0.5953004118084272,1.4475000662287154,8.0,-0.04276423059851401,-0.991647924262467,0,1,1,11
12,31,0:13:34,20373.0,7,5,CHOU Tien Chen,2,推撲球,0,0,2.0,5,488.0,381.0,1.0,9,118.27803324586237,761.1292948144774,,,,,8.0,-0.8052207528253156,-0.7687322996560244,8.0,-0.45812094600852604,1.2052753348647631,0,1,1,11
12,32,0:13:36,20406.0,7,5,Kento MOMOTA,2,切球,0,0,1.0,9,518.0,633.0,2.0,7,243.96374964736378,372.923433126586,,,,,8.0,-0.7445330670562258,1.4470005358266373,8.0,-0.28968122644223143,-0.9805497811371057,0,1,1,11
12,33,0:13:37,20427.0,7,5,CHOU Tien Chen,2,推撲球,0,1,1.0,7,756.0,402.0,2.0,4,75.84107954357253,781.9695388380329,,,,,8.0,0.47785078692223204,-0.7750245987488968,8.0,-0.12660333447794142,1.2516245222867575,0,1,1,11
12,34,0:13:38,20460.0,7,5,Kento MOMOTA,3,切球,0,0,1.0,4,424.0,649.0,2.0,10,44.18114177291218,426.5623828519082,出界,對手出界,B,,8.0,-0.6437720435259308,1.4899360247526658,8.0,-0.050253519505526735,-0.9674088532739388,0,1,1,11
13,1,0:14:00,21006.0,7,6,CHOU Tien Chen,1,發短球,0,1,2.0,7,,,1.0,7,120.14703534489209,591.0710676663068,,,,,8.0,0.1627271489852439,-0.7880237279652249,8.0,-0.41827778885864403,1.0352655425979336,0,1,1,12
13,2,0:14:00,21024.0,7,6,Kento MOMOTA,2,推撲球,0,0,2.0,7,533.0,519.0,1.0,9,248.16022027979812,179.41395926554307,,,,,8.0,-0.5971798624743179,0.7825735796889278,8.0,0.0015754505802580596,-0.8712255174164382,0,1,1,12
13,3,0:14:02,21054.0,7,6,CHOU Tien Chen,2,長球,0,1,2.0,9,751.0,319.0,1.0,8,222.34642698403238,753.8487994102278,,,,,8.0,0.5775267949571483,-1.3540169659185448,8.0,0.29530271940816744,0.9981199517320546,0,1,1,12
13,4,0:14:03,21084.0,7,6,Kento MOMOTA,2,切球,1,0,1.0,8,741.0,627.0,2.0,8,105.36180789803822,337.0939127074209,,,,,9.0,0.44400833783418897,1.6186209743068414,8.0,0.23177988340489686,-1.1761639118256153,0,1,1,12
13,5,0:14:04,21108.0,7,6,CHOU Tien Chen,2,推撲球,0,0,2.0,8,521.0,386.0,1.0,9,105.06377555542025,767.7053821915677,,,,,8.0,-0.48265516293102173,-0.7673845886914906,8.0,-0.021124517403946913,1.3482514536838028,0,1,1,12
13,6,0:14:05,21135.0,7,6,Kento MOMOTA,2,殺球,0,0,1.0,9,489.0,638.0,2.0,8,160.33873402126417,257.6317731148324,,,,,9.0,-0.6415927051304103,1.5944776442452344,8.0,-0.2452405190848688,-1.0046899621220557,0,1,1,12
13,7,0:14:05,21145.0,7,6,CHOU Tien Chen,2,接殺防守,0,1,1.0,8,614.0,351.0,2.0,7,122.16111918384354,570.9424682822404,,,,,8.0,-0.349196048055773,-0.9686804957049171,4.0,-0.9603230783359703,1.565819036989053,0,1,1,12
13,8,0:14:06,21169.0,7,6,Kento MOMOTA,2,挑球,0,0,2.0,7,538.0,507.0,1.0,9,248.04929531106646,199.7633170653196,,,,,8.0,-0.5127767270229308,0.8493608445010666,8.0,-0.18524187273200882,-1.0044339194730896,0,1,1,12
13,9,0:14:08,21202.0,7,6,CHOU Tien Chen,2,長球,1,0,2.0,9,752.0,327.0,1.0,8,247.27512844736995,741.7490331170453,,,,,9.0,0.9052383178395442,-1.378689512088563,8.0,0.16538670505294092,1.0999751869202037,0,1,1,12
13,10,0:14:09,21241.0,7,6,Kento MOMOTA,2,切球,1,0,1.0,8,793.0,618.0,2.0,8,235.21441507619994,300.31809288634116,,,,,3.0,1.1262800315751826,1.600297749431243,8.0,0.3419183313589958,-1.0634944134591207,0,1,1,12
13,11,0:14:10,21258.0,7,6,CHOU Tien Chen,2,推撲球,0,1,2.0,8,737.0,369.0,1.0,4,98.1235745701645,758.2847189020932,,,,,8.0,0.5507076287021281,-0.8927288594103224,8.0,0.7816510009107026,1.394626836680575,0,1,1,12
13,12,0:14:11,21290.0,7,6,Kento MOMOTA,2,切球,0,0,1.0,4,475.0,631.0,2.0,1,91.34402698871567,386.18179373667596,,,,,9.0,-0.5833643298799109,1.5392635257590783,8.0,-0.05770807276957573,-0.9432822041356097,0,1,1,12
13,13,0:14:12,21316.0,7,6,CHOU Tien Chen,2,推撲球,0,0,2.0,1,494.0,409.0,1.0,6,97.1250518984071,756.9293192677716,,,,,8.0,-0.6405575910211094,-0.7101511804061437,8.0,-0.2349744899749467,1.1372816803310972,0,1,1,12
13,14,0:14:13,21344.0,7,6,Kento MOMOTA,2,切球,0,0,1.0,6,473.0,630.0,2.0,5,102.12473757927899,363.0584027143883,,,,,8.0,-0.7426759080003121,1.468363578220271,8.0,-0.25877700803422193,-0.9320976217853844,0,1,1,12
13,15,0:14:14,21368.0,7,6,CHOU Tien Chen,2,推撲球,0,0,2.0,5,514.0,398.0,1.0,9,248.31506326914408,767.4829434423978,,,,,8.0,-0.6814281300483226,-0.6644766235277801,8.0,-0.28643357467794595,1.2134356407373061,0,1,1,12
13,16,0:14:15,21394.0,7,6,Kento MOMOTA,2,長球,1,0,2.0,9,798.0,637.0,1.0,3,84.30223411501957,172.55109409208927,,,,,9.0,0.4669182426036352,1.6118518272704392,8.0,0.21035781912095958,-0.930108384065635,0,1,1,12
13,17,0:14:17,21427.0,7,6,CHOU Tien Chen,2,切球,0,0,1.0,3,497.0,317.0,2.0,2,92.93145888075696,501.7517798088248,,,,,8.0,-0.6792733640519947,-1.2435064947860077,8.0,-0.13293868982323986,1.2063934217292651,0,1,1,12
13,18,0:14:18,21454.0,7,6,Kento MOMOTA,2,挑球,0,0,2.0,2,488.0,468.0,1.0,3,97.30441114012858,193.15109697765715,,,,,8.0,-0.791117727614502,0.8401112730641179,8.0,-0.50344306543125,-1.0794738726179645,0,1,1,12
13,19,0:14:19,21484.0,7,6,CHOU Tien Chen,2,長球,0,0,2.0,3,516.0,325.0,1.0,6,88.82187921571628,750.0902831550325,,,,,8.0,-0.5471112972257689,-1.372013742657978,8.0,-0.27365196803999275,1.0278712515445527,0,1,1,12
13,20,0:14:20,21515.0,7,6,Kento MOMOTA,2,長球,0,0,2.0,6,456.0,625.0,1.0,3,89.37280464715856,170.01772418270818,,,,,4.0,-0.9128043975032886,1.5867007458771993,8.0,-0.277365988325978,-1.1032930211690322,0,1,1,12
13,21,0:14:22,21550.0,7,6,CHOU Tien Chen,2,長球,0,0,2.0,3,505.0,316.0,1.0,4,97.09816705835975,784.7370226571081,,,,,9.0,-0.7740555295616264,-1.3992075342985464,8.0,-0.26398750643042074,1.167883213662644,0,1,1,12
13,22,0:14:23,21585.0,7,6,Kento MOMOTA,2,長球,0,0,2.0,4,470.0,651.0,1.0,3,99.39810310774503,198.22677796183356,,,,,9.0,-0.6568973259516613,1.6150051211927792,8.0,-0.32970366981259797,-1.0787276435052744,0,1,1,12
13,23,0:14:24,21622.0,7,6,CHOU Tien Chen,2,切球,0,0,1.0,3,519.0,327.0,2.0,2,99.05379424245429,518.2042584592836,,,,,9.0,-0.6339370427774786,-1.398588972232921,8.0,-0.19311154266395336,1.1451233564521524,0,1,1,12
13,24,0:14:25,21647.0,7,6,Kento MOMOTA,2,網前球,0,0,1.0,2,498.0,477.0,2.0,7,248.92036656887092,408.2920754903087,,,,,8.0,-0.6699858643261968,0.8073648615451562,8.0,-0.41450888355512466,-1.1287919505146302,0,1,1,12
13,25,0:14:26,21672.0,7,6,CHOU Tien Chen,2,推撲球,0,1,2.0,7,767.0,419.0,1.0,4,88.02623004075751,778.1389472039767,,,,,7.0,0.40520607774660444,-0.31839352051595576,8.0,-0.0008569920743770176,0.8511892902283021,0,1,1,12
13,26,0:14:28,21700.0,7,6,Kento MOMOTA,2,切球,0,0,1.0,4,451.0,646.0,2.0,1,74.34535596490493,394.32841332637116,,,,,8.0,-0.4126246430467931,1.4266425923344066,8.0,0.001516186115059751,-0.8593547279490054,0,1,1,12
13,27,0:14:28,21724.0,7,6,CHOU Tien Chen,2,網前球,0,0,1.0,1,464.0,413.0,2.0,7,169.25629119349682,511.5791669523208,,,,,8.0,-0.8528790700595156,-0.8157274581329622,8.0,-0.36065346190008435,1.28069101759285,0,1,1,12
